uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,46
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,55
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,198
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,245
PA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,4
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,20
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,23
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
PA,PNEUMONIA,DOMICILIO,"80 - 89",F,27
PA,PNEUMONIA,DOMICILIO,"80 - 89",M,39
PA,PNEUMONIA,HOSPITAL,"80 - 89",F,467
PA,PNEUMONIA,HOSPITAL,"80 - 89",M,536
PA,PNEUMONIA,IGNORADO,"80 - 89",F,1
PA,PNEUMONIA,OUTRO,"80 - 89",F,7
PA,PNEUMONIA,OUTRO,"80 - 89",M,10
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,45
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,36
PA,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,1
PA,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,2
PA,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
PA,SEPTICEMIA,DOMICILIO,"80 - 89",F,6
PA,SEPTICEMIA,DOMICILIO,"80 - 89",M,21
PA,SEPTICEMIA,HOSPITAL,"80 - 89",F,234
PA,SEPTICEMIA,HOSPITAL,"80 - 89",M,273
PA,SEPTICEMIA,IGNORADO,"80 - 89",F,1
PA,SEPTICEMIA,OUTRO,"80 - 89",F,3
PA,SEPTICEMIA,OUTRO,"80 - 89",M,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,20
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,14
PA,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,1
PA,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,1
PA,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
PA,SRAG,HOSPITAL,"80 - 89",F,4
PA,SRAG,HOSPITAL,"80 - 89",M,2
PB,OUTRAS,DOMICILIO,"80 - 89",F,726
PB,OUTRAS,DOMICILIO,"80 - 89",M,697
PB,OUTRAS,HOSPITAL,"80 - 89",F,798
PB,OUTRAS,HOSPITAL,"80 - 89",I,1
PB,OUTRAS,HOSPITAL,"80 - 89",M,769
PB,OUTRAS,IGNORADO,"80 - 89",F,4
PB,OUTRAS,IGNORADO,"80 - 89",M,4
PB,OUTRAS,OUTRO,"80 - 89",F,52
PB,OUTRAS,OUTRO,"80 - 89",M,32
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,59
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,51
PB,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
PB,OUTRAS,VIA_PUBLICA,"80 - 89",F,9
PB,OUTRAS,VIA_PUBLICA,"80 - 89",M,13
PB,INDETERMINADA,DOMICILIO,"80 - 89",F,12
PB,INDETERMINADA,DOMICILIO,"80 - 89",M,7
PB,INDETERMINADA,HOSPITAL,"80 - 89",F,8
PB,INDETERMINADA,HOSPITAL,"80 - 89",M,2
PB,INDETERMINADA,OUTRO,"80 - 89",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,67
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,81
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,201
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,194
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,5
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,5
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,8
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,8
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,2
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
PB,PNEUMONIA,DOMICILIO,"80 - 89",F,73
PB,PNEUMONIA,DOMICILIO,"80 - 89",M,92
PB,PNEUMONIA,HOSPITAL,"80 - 89",F,563
PB,PNEUMONIA,HOSPITAL,"80 - 89",M,513
PB,PNEUMONIA,IGNORADO,"80 - 89",F,1
PB,PNEUMONIA,OUTRO,"80 - 89",F,9
PB,PNEUMONIA,OUTRO,"80 - 89",M,5
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,26
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,21
PB,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
PB,SEPTICEMIA,DOMICILIO,"80 - 89",F,45
PB,SEPTICEMIA,DOMICILIO,"80 - 89",M,35
PB,SEPTICEMIA,HOSPITAL,"80 - 89",F,456
PB,SEPTICEMIA,HOSPITAL,"80 - 89",M,339
PB,SEPTICEMIA,IGNORADO,"80 - 89",M,1
PB,SEPTICEMIA,OUTRO,"80 - 89",F,5
PB,SEPTICEMIA,OUTRO,"80 - 89",M,6
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,34
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,19
PB,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
PB,SRAG,HOSPITAL,"80 - 89",F,3
PE,OUTRAS,DOMICILIO,"80 - 89",F,1087
PE,OUTRAS,DOMICILIO,"80 - 89",I,1
PE,OUTRAS,DOMICILIO,"80 - 89",M,1171
PE,OUTRAS,HOSPITAL,"80 - 89",F,1941
PE,OUTRAS,HOSPITAL,"80 - 89",M,1771
PE,OUTRAS,IGNORADO,"80 - 89",F,26
PE,OUTRAS,IGNORADO,"80 - 89",M,17
PE,OUTRAS,OUTRO,"80 - 89",F,30
PE,OUTRAS,OUTRO,"80 - 89",M,46
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,133
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,92
PE,OUTRAS,VIA_PUBLICA,"80 - 89",F,22
PE,OUTRAS,VIA_PUBLICA,"80 - 89",M,35
PE,INDETERMINADA,DOMICILIO,"80 - 89",F,15
PE,INDETERMINADA,DOMICILIO,"80 - 89",M,9
PE,INDETERMINADA,HOSPITAL,"80 - 89",F,3
PE,INDETERMINADA,HOSPITAL,"80 - 89",M,4
PE,INDETERMINADA,IGNORADO,"80 - 89",M,1
PE,INDETERMINADA,OUTRO,"80 - 89",F,2
PE,INDETERMINADA,OUTRO,"80 - 89",M,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,177
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,142
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,412
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,337
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,5
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,7
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,20
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,22
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,3
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
PE,PNEUMONIA,DOMICILIO,"80 - 89",F,156
PE,PNEUMONIA,DOMICILIO,"80 - 89",M,179
PE,PNEUMONIA,HOSPITAL,"80 - 89",F,878
PE,PNEUMONIA,HOSPITAL,"80 - 89",M,848
PE,PNEUMONIA,IGNORADO,"80 - 89",F,5
PE,PNEUMONIA,IGNORADO,"80 - 89",M,8
PE,PNEUMONIA,OUTRO,"80 - 89",F,4
PE,PNEUMONIA,OUTRO,"80 - 89",M,10
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,33
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,34
PE,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,2
PE,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
PE,SEPTICEMIA,DOMICILIO,"80 - 89",F,103
PE,SEPTICEMIA,DOMICILIO,"80 - 89",M,78
PE,SEPTICEMIA,HOSPITAL,"80 - 89",F,1729
PE,SEPTICEMIA,HOSPITAL,"80 - 89",M,1498
PE,SEPTICEMIA,IGNORADO,"80 - 89",F,9
PE,SEPTICEMIA,IGNORADO,"80 - 89",M,12
PE,SEPTICEMIA,OUTRO,"80 - 89",F,5
PE,SEPTICEMIA,OUTRO,"80 - 89",M,10
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,36
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,30
PE,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,2
PE,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
PE,SRAG,DOMICILIO,"80 - 89",F,1
PE,SRAG,HOSPITAL,"80 - 89",F,3
PE,SRAG,HOSPITAL,"80 - 89",M,1
PE,SRAG,VIA_PUBLICA,"80 - 89",F,1
PI,OUTRAS,DOMICILIO,"80 - 89",F,418
PI,OUTRAS,DOMICILIO,"80 - 89",M,444
PI,OUTRAS,HOSPITAL,"80 - 89",F,336
PI,OUTRAS,HOSPITAL,"80 - 89",M,405
PI,OUTRAS,IGNORADO,"80 - 89",F,3
PI,OUTRAS,OUTRO,"80 - 89",F,15
PI,OUTRAS,OUTRO,"80 - 89",M,11
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,9
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
PI,OUTRAS,VIA_PUBLICA,"80 - 89",F,7
PI,OUTRAS,VIA_PUBLICA,"80 - 89",M,12
PI,INDETERMINADA,DOMICILIO,"80 - 89",F,11
PI,INDETERMINADA,DOMICILIO,"80 - 89",M,7
PI,INDETERMINADA,HOSPITAL,"80 - 89",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,80
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,89
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,116
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,151
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,3
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,3
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
PI,PNEUMONIA,DOMICILIO,"80 - 89",F,37
PI,PNEUMONIA,DOMICILIO,"80 - 89",M,49
PI,PNEUMONIA,HOSPITAL,"80 - 89",F,311
PI,PNEUMONIA,HOSPITAL,"80 - 89",M,315
PI,PNEUMONIA,OUTRO,"80 - 89",F,2
PI,PNEUMONIA,OUTRO,"80 - 89",M,2
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PI,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
PI,SEPTICEMIA,AMBULANCIA,"80 - 89",M,1
PI,SEPTICEMIA,DOMICILIO,"80 - 89",F,17
PI,SEPTICEMIA,DOMICILIO,"80 - 89",M,16
PI,SEPTICEMIA,HOSPITAL,"80 - 89",F,163
PI,SEPTICEMIA,HOSPITAL,"80 - 89",M,179
PI,SEPTICEMIA,OUTRO,"80 - 89",M,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PI,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
PI,SRAG,DOMICILIO,"80 - 89",F,2
PI,SRAG,DOMICILIO,"80 - 89",M,1
PI,SRAG,HOSPITAL,"80 - 89",M,2
PR,OUTRAS,DOMICILIO,"80 - 89",F,1318
PR,OUTRAS,DOMICILIO,"80 - 89",I,5
PR,OUTRAS,DOMICILIO,"80 - 89",M,1556
PR,OUTRAS,HOSPITAL,"80 - 89",F,2420
PR,OUTRAS,HOSPITAL,"80 - 89",I,4
PR,OUTRAS,HOSPITAL,"80 - 89",M,2564
PR,OUTRAS,IGNORADO,"80 - 89",F,6
PR,OUTRAS,IGNORADO,"80 - 89",M,10
PR,OUTRAS,OUTRO,"80 - 89",F,105
PR,OUTRAS,OUTRO,"80 - 89",M,131
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,137
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,155
PR,OUTRAS,POSTO_SAUDE,"80 - 89",F,3
PR,OUTRAS,POSTO_SAUDE,"80 - 89",M,5
PR,OUTRAS,SAMU,"80 - 89",F,1
PR,OUTRAS,VIA_PUBLICA,"80 - 89",F,19
PR,OUTRAS,VIA_PUBLICA,"80 - 89",M,38
PR,INDETERMINADA,DOMICILIO,"80 - 89",F,25
PR,INDETERMINADA,DOMICILIO,"80 - 89",M,41
PR,INDETERMINADA,HOSPITAL,"80 - 89",F,3
PR,INDETERMINADA,HOSPITAL,"80 - 89",M,4
PR,INDETERMINADA,OUTRO,"80 - 89",F,5
PR,INDETERMINADA,OUTRO,"80 - 89",M,5
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PR,INDETERMINADA,VIA_PUBLICA,"80 - 89",F,1
PR,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"80 - 89",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,102
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,147
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,515
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,509
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,5
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,9
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,26
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,26
PR,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",M,1
PR,PNEUMONIA,DOMICILIO,"80 - 89",F,75
PR,PNEUMONIA,DOMICILIO,"80 - 89",M,108
PR,PNEUMONIA,HOSPITAL,"80 - 89",F,1608
PR,PNEUMONIA,HOSPITAL,"80 - 89",M,1819
PR,PNEUMONIA,IGNORADO,"80 - 89",F,1
PR,PNEUMONIA,OUTRO,"80 - 89",F,17
PR,PNEUMONIA,OUTRO,"80 - 89",M,19
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,44
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,52
PR,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,1
PR,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,2
PR,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,4
PR,SEPTICEMIA,DOMICILIO,"80 - 89",F,21
PR,SEPTICEMIA,DOMICILIO,"80 - 89",M,29
PR,SEPTICEMIA,HOSPITAL,"80 - 89",F,1146
PR,SEPTICEMIA,HOSPITAL,"80 - 89",I,1
PR,SEPTICEMIA,HOSPITAL,"80 - 89",M,1180
PR,SEPTICEMIA,OUTRO,"80 - 89",F,11
PR,SEPTICEMIA,OUTRO,"80 - 89",M,12
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,31
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,30
PR,SRAG,DOMICILIO,"80 - 89",F,2
PR,SRAG,HOSPITAL,"80 - 89",F,7
PR,SRAG,HOSPITAL,"80 - 89",M,7
RJ,OUTRAS,DOMICILIO,"80 - 89",F,1841
RJ,OUTRAS,DOMICILIO,"80 - 89",M,1824
RJ,OUTRAS,HOSPITAL,"80 - 89",F,5100
RJ,OUTRAS,HOSPITAL,"80 - 89",M,4491
RJ,OUTRAS,IGNORADO,"80 - 89",F,24
RJ,OUTRAS,IGNORADO,"80 - 89",M,19
RJ,OUTRAS,OUTRO,"80 - 89",F,114
RJ,OUTRAS,OUTRO,"80 - 89",M,121
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1249
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",I,1
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1180
RJ,OUTRAS,POSTO_SAUDE,"80 - 89",F,1
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",F,14
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",M,26
RJ,INDETERMINADA,DOMICILIO,"80 - 89",F,17
RJ,INDETERMINADA,DOMICILIO,"80 - 89",M,8
RJ,INDETERMINADA,HOSPITAL,"80 - 89",F,15
RJ,INDETERMINADA,HOSPITAL,"80 - 89",M,15
RJ,INDETERMINADA,IGNORADO,"80 - 89",F,1
RJ,INDETERMINADA,OUTRO,"80 - 89",F,3
RJ,INDETERMINADA,OUTRO,"80 - 89",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,19
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,123
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,123
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,883
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,772
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,11
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,12
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,176
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,157
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
RJ,PNEUMONIA,DOMICILIO,"80 - 89",F,100
RJ,PNEUMONIA,DOMICILIO,"80 - 89",M,99
RJ,PNEUMONIA,HOSPITAL,"80 - 89",F,2904
RJ,PNEUMONIA,HOSPITAL,"80 - 89",M,2808
RJ,PNEUMONIA,IGNORADO,"80 - 89",F,3
RJ,PNEUMONIA,IGNORADO,"80 - 89",M,4
RJ,PNEUMONIA,OUTRO,"80 - 89",F,9
RJ,PNEUMONIA,OUTRO,"80 - 89",M,6
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,437
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,390
RJ,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
RJ,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,3
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",F,31
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",M,28
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",F,3003
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",M,2428
RJ,SEPTICEMIA,IGNORADO,"80 - 89",F,6
RJ,SEPTICEMIA,IGNORADO,"80 - 89",M,4
RJ,SEPTICEMIA,OUTRO,"80 - 89",F,11
RJ,SEPTICEMIA,OUTRO,"80 - 89",M,8
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,388
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,294
RJ,SRAG,HOSPITAL,"80 - 89",F,9
RJ,SRAG,HOSPITAL,"80 - 89",M,10
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RN,OUTRAS,DOMICILIO,"80 - 89",F,308
RN,OUTRAS,DOMICILIO,"80 - 89",M,342
RN,OUTRAS,HOSPITAL,"80 - 89",F,504
RN,OUTRAS,HOSPITAL,"80 - 89",M,532
RN,OUTRAS,IGNORADO,"80 - 89",F,10
RN,OUTRAS,IGNORADO,"80 - 89",M,6
RN,OUTRAS,OUTRO,"80 - 89",F,19
RN,OUTRAS,OUTRO,"80 - 89",M,16
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,50
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,30
RN,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
RN,OUTRAS,VIA_PUBLICA,"80 - 89",F,12
RN,OUTRAS,VIA_PUBLICA,"80 - 89",M,12
RN,INDETERMINADA,DOMICILIO,"80 - 89",F,6
RN,INDETERMINADA,DOMICILIO,"80 - 89",M,3
RN,INDETERMINADA,HOSPITAL,"80 - 89",M,1
RN,INDETERMINADA,OUTRO,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,37
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,34
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,81
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,68
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
RN,PNEUMONIA,DOMICILIO,"80 - 89",F,72
RN,PNEUMONIA,DOMICILIO,"80 - 89",M,84
RN,PNEUMONIA,HOSPITAL,"80 - 89",F,390
RN,PNEUMONIA,HOSPITAL,"80 - 89",M,374
RN,PNEUMONIA,IGNORADO,"80 - 89",F,3
RN,PNEUMONIA,IGNORADO,"80 - 89",M,2
RN,PNEUMONIA,OUTRO,"80 - 89",F,6
RN,PNEUMONIA,OUTRO,"80 - 89",M,2
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,23
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,26
RN,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,4
RN,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,7
RN,SEPTICEMIA,DOMICILIO,"80 - 89",F,28
RN,SEPTICEMIA,DOMICILIO,"80 - 89",M,38
RN,SEPTICEMIA,HOSPITAL,"80 - 89",F,287
RN,SEPTICEMIA,HOSPITAL,"80 - 89",M,234
RN,SEPTICEMIA,IGNORADO,"80 - 89",F,1
RN,SEPTICEMIA,OUTRO,"80 - 89",F,2
RN,SEPTICEMIA,OUTRO,"80 - 89",M,3
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,20
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,20
RN,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,2
RN,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,2
RN,SRAG,HOSPITAL,"80 - 89",M,1
RO,OUTRAS,DOMICILIO,"80 - 89",F,83
RO,OUTRAS,DOMICILIO,"80 - 89",M,153
RO,OUTRAS,HOSPITAL,"80 - 89",,1
RO,OUTRAS,HOSPITAL,"80 - 89",F,233
RO,OUTRAS,HOSPITAL,"80 - 89",M,313
RO,OUTRAS,OUTRO,"80 - 89",F,17
RO,OUTRAS,OUTRO,"80 - 89",M,10
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
RO,OUTRAS,VIA_PUBLICA,"80 - 89",F,4
RO,OUTRAS,VIA_PUBLICA,"80 - 89",M,12
RO,INDETERMINADA,DOMICILIO,"80 - 89",F,2
RO,INDETERMINADA,DOMICILIO,"80 - 89",M,3
RO,INDETERMINADA,HOSPITAL,"80 - 89",F,1
RO,INDETERMINADA,HOSPITAL,"80 - 89",M,3
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,19
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,19
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,68
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,80
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,3
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,3
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,PNEUMONIA,DOMICILIO,"80 - 89",F,4
RO,PNEUMONIA,DOMICILIO,"80 - 89",M,9
RO,PNEUMONIA,HOSPITAL,"80 - 89",F,149
RO,PNEUMONIA,HOSPITAL,"80 - 89",M,182
RO,PNEUMONIA,OUTRO,"80 - 89",F,1
RO,PNEUMONIA,OUTRO,"80 - 89",M,2
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
RO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,3
RO,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
RO,SEPTICEMIA,DOMICILIO,"80 - 89",M,4
RO,SEPTICEMIA,HOSPITAL,"80 - 89",F,89
RO,SEPTICEMIA,HOSPITAL,"80 - 89",M,107
