uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MT,COVID,VIA_PUBLICA,"80 - 89",M,3
MT,INDETERMINADA,DOMICILIO,"80 - 89",F,4
MT,INDETERMINADA,DOMICILIO,"80 - 89",M,3
MT,INDETERMINADA,HOSPITAL,"80 - 89",M,2
MT,INDETERMINADA,IGNORADO,"80 - 89",F,4
MT,INDETERMINADA,IGNORADO,"80 - 89",M,4
MT,INDETERMINADA,OUTRO,"80 - 89",F,2
MT,INDETERMINADA,OUTRO,"80 - 89",M,1
MT,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,14
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,16
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,58
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,71
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,51
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,68
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,5
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,5
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
MT,PNEUMONIA,DOMICILIO,"80 - 89",F,6
MT,PNEUMONIA,DOMICILIO,"80 - 89",M,7
MT,PNEUMONIA,HOSPITAL,"80 - 89",F,127
MT,PNEUMONIA,HOSPITAL,"80 - 89",M,153
MT,PNEUMONIA,IGNORADO,"80 - 89",F,88
MT,PNEUMONIA,IGNORADO,"80 - 89",M,93
MT,PNEUMONIA,OUTRO,"80 - 89",F,5
MT,PNEUMONIA,OUTRO,"80 - 89",M,7
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
MT,SEPTICEMIA,DOMICILIO,"80 - 89",F,2
MT,SEPTICEMIA,DOMICILIO,"80 - 89",M,4
MT,SEPTICEMIA,HOSPITAL,"80 - 89",F,120
MT,SEPTICEMIA,HOSPITAL,"80 - 89",M,106
MT,SEPTICEMIA,IGNORADO,"80 - 89",F,96
MT,SEPTICEMIA,IGNORADO,"80 - 89",M,83
MT,SEPTICEMIA,OUTRO,"80 - 89",F,3
MT,SEPTICEMIA,OUTRO,"80 - 89",M,3
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
MT,SRAG,AMBULANCIA,"80 - 89",M,1
MT,SRAG,HOSPITAL,"80 - 89",F,3
MT,SRAG,HOSPITAL,"80 - 89",M,5
MT,SRAG,IGNORADO,"80 - 89",F,2
MT,SRAG,IGNORADO,"80 - 89",M,5
PA,OUTRAS,AMBULANCIA,"80 - 89",M,1
PA,OUTRAS,DOMICILIO,"80 - 89",F,611
PA,OUTRAS,DOMICILIO,"80 - 89",I,2
PA,OUTRAS,DOMICILIO,"80 - 89",M,846
PA,OUTRAS,HOSPITAL,"80 - 89",F,473
PA,OUTRAS,HOSPITAL,"80 - 89",M,579
PA,OUTRAS,IGNORADO,"80 - 89",F,16
PA,OUTRAS,IGNORADO,"80 - 89",M,15
PA,OUTRAS,OUTRO,"80 - 89",F,21
PA,OUTRAS,OUTRO,"80 - 89",M,38
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,64
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,56
PA,OUTRAS,POSTO_SAUDE,"80 - 89",M,2
PA,OUTRAS,VIA_PUBLICA,"80 - 89",F,4
PA,OUTRAS,VIA_PUBLICA,"80 - 89",M,19
PA,COVID,AMBULANCIA,"80 - 89",M,2
PA,COVID,DOMICILIO,"80 - 89",F,17
PA,COVID,DOMICILIO,"80 - 89",M,25
PA,COVID,HOSPITAL,"80 - 89",F,500
PA,COVID,HOSPITAL,"80 - 89",I,1
PA,COVID,HOSPITAL,"80 - 89",M,673
PA,COVID,IGNORADO,"80 - 89",F,1
PA,COVID,IGNORADO,"80 - 89",M,3
PA,COVID,OUTRO,"80 - 89",F,3
PA,COVID,OUTRO,"80 - 89",M,9
PA,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,26
PA,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,46
PA,COVID,POSTO_SAUDE,"80 - 89",F,1
PA,COVID,VIA_PUBLICA,"80 - 89",F,1
PA,COVID,VIA_PUBLICA,"80 - 89",M,2
PA,INDETERMINADA,DOMICILIO,"80 - 89",F,11
PA,INDETERMINADA,DOMICILIO,"80 - 89",M,24
PA,INDETERMINADA,HOSPITAL,"80 - 89",M,1
PA,INDETERMINADA,OUTRO,"80 - 89",F,1
PA,INDETERMINADA,OUTRO,"80 - 89",M,3
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"80 - 89",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,49
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,61
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,113
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,143
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,4
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,6
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,22
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,19
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
PA,PNEUMONIA,DOMICILIO,"80 - 89",F,38
PA,PNEUMONIA,DOMICILIO,"80 - 89",M,39
PA,PNEUMONIA,HOSPITAL,"80 - 89",F,293
PA,PNEUMONIA,HOSPITAL,"80 - 89",I,1
PA,PNEUMONIA,HOSPITAL,"80 - 89",M,371
PA,PNEUMONIA,IGNORADO,"80 - 89",M,2
PA,PNEUMONIA,OUTRO,"80 - 89",F,6
PA,PNEUMONIA,OUTRO,"80 - 89",M,6
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,14
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,25
PA,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,2
PA,SEPTICEMIA,DOMICILIO,"80 - 89",F,15
PA,SEPTICEMIA,DOMICILIO,"80 - 89",M,15
PA,SEPTICEMIA,HOSPITAL,"80 - 89",F,202
PA,SEPTICEMIA,HOSPITAL,"80 - 89",M,193
PA,SEPTICEMIA,OUTRO,"80 - 89",F,1
PA,SEPTICEMIA,OUTRO,"80 - 89",M,3
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,18
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
PA,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,2
PA,SRAG,DOMICILIO,"80 - 89",F,2
PA,SRAG,DOMICILIO,"80 - 89",M,1
PA,SRAG,HOSPITAL,"80 - 89",F,21
PA,SRAG,HOSPITAL,"80 - 89",M,35
PA,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PA,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PB,OUTRAS,DOMICILIO,"80 - 89",F,924
PB,OUTRAS,DOMICILIO,"80 - 89",I,1
PB,OUTRAS,DOMICILIO,"80 - 89",M,877
PB,OUTRAS,HOSPITAL,"80 - 89",F,798
PB,OUTRAS,HOSPITAL,"80 - 89",M,704
PB,OUTRAS,IGNORADO,"80 - 89",F,9
PB,OUTRAS,IGNORADO,"80 - 89",M,8
PB,OUTRAS,OUTRO,"80 - 89",F,26
PB,OUTRAS,OUTRO,"80 - 89",M,26
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,74
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,72
PB,OUTRAS,VIA_PUBLICA,"80 - 89",F,14
PB,OUTRAS,VIA_PUBLICA,"80 - 89",M,17
PB,COVID,DOMICILIO,"80 - 89",F,22
PB,COVID,DOMICILIO,"80 - 89",M,29
PB,COVID,HOSPITAL,"80 - 89",F,493
PB,COVID,HOSPITAL,"80 - 89",M,533
PB,COVID,IGNORADO,"80 - 89",F,1
PB,COVID,IGNORADO,"80 - 89",M,2
PB,COVID,OUTRO,"80 - 89",F,2
PB,COVID,OUTRO,"80 - 89",M,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,30
PB,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,14
PB,COVID,VIA_PUBLICA,"80 - 89",F,1
PB,COVID,VIA_PUBLICA,"80 - 89",M,1
PB,INDETERMINADA,DOMICILIO,"80 - 89",F,13
PB,INDETERMINADA,DOMICILIO,"80 - 89",M,16
PB,INDETERMINADA,HOSPITAL,"80 - 89",F,3
PB,INDETERMINADA,HOSPITAL,"80 - 89",M,2
PB,INDETERMINADA,OUTRO,"80 - 89",M,2
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,89
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,79
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,166
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,144
PB,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
PB,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,5
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,2
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
PB,PNEUMONIA,DOMICILIO,"80 - 89",F,56
PB,PNEUMONIA,DOMICILIO,"80 - 89",M,73
PB,PNEUMONIA,HOSPITAL,"80 - 89",F,472
PB,PNEUMONIA,HOSPITAL,"80 - 89",M,432
PB,PNEUMONIA,IGNORADO,"80 - 89",F,3
PB,PNEUMONIA,OUTRO,"80 - 89",F,5
PB,PNEUMONIA,OUTRO,"80 - 89",M,3
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,30
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,26
PB,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,1
PB,SEPTICEMIA,DOMICILIO,"80 - 89",F,57
PB,SEPTICEMIA,DOMICILIO,"80 - 89",M,40
PB,SEPTICEMIA,HOSPITAL,"80 - 89",F,480
PB,SEPTICEMIA,HOSPITAL,"80 - 89",M,348
PB,SEPTICEMIA,IGNORADO,"80 - 89",F,1
PB,SEPTICEMIA,IGNORADO,"80 - 89",M,1
PB,SEPTICEMIA,OUTRO,"80 - 89",F,8
PB,SEPTICEMIA,OUTRO,"80 - 89",M,2
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,31
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,19
PB,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,2
PB,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,1
PB,SRAG,DOMICILIO,"80 - 89",F,4
PB,SRAG,DOMICILIO,"80 - 89",M,2
PB,SRAG,HOSPITAL,"80 - 89",F,27
PB,SRAG,HOSPITAL,"80 - 89",M,30
PB,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PB,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PE,OUTRAS,AMBULANCIA,"80 - 89",M,1
PE,OUTRAS,DOMICILIO,"80 - 89",F,1805
PE,OUTRAS,DOMICILIO,"80 - 89",I,2
PE,OUTRAS,DOMICILIO,"80 - 89",M,1638
PE,OUTRAS,HOSPITAL,"80 - 89",F,2039
PE,OUTRAS,HOSPITAL,"80 - 89",I,3
PE,OUTRAS,HOSPITAL,"80 - 89",M,1664
PE,OUTRAS,IGNORADO,"80 - 89",F,35
PE,OUTRAS,IGNORADO,"80 - 89",M,25
PE,OUTRAS,OUTRO,"80 - 89",F,44
PE,OUTRAS,OUTRO,"80 - 89",M,46
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,151
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,110
PE,OUTRAS,VIA_PUBLICA,"80 - 89",F,13
PE,OUTRAS,VIA_PUBLICA,"80 - 89",M,30
PE,COVID,DOMICILIO,"80 - 89",F,22
PE,COVID,DOMICILIO,"80 - 89",M,34
PE,COVID,HOSPITAL,"80 - 89",F,1117
PE,COVID,HOSPITAL,"80 - 89",M,1070
PE,COVID,IGNORADO,"80 - 89",F,4
PE,COVID,IGNORADO,"80 - 89",M,2
PE,COVID,OUTRO,"80 - 89",M,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,18
PE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,27
PE,COVID,VIA_PUBLICA,"80 - 89",F,1
PE,INDETERMINADA,DOMICILIO,"80 - 89",F,36
PE,INDETERMINADA,DOMICILIO,"80 - 89",M,47
PE,INDETERMINADA,HOSPITAL,"80 - 89",F,18
PE,INDETERMINADA,HOSPITAL,"80 - 89",M,12
PE,INDETERMINADA,IGNORADO,"80 - 89",F,1
PE,INDETERMINADA,IGNORADO,"80 - 89",M,3
PE,INDETERMINADA,OUTRO,"80 - 89",F,3
PE,INDETERMINADA,OUTRO,"80 - 89",M,4
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,130
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,101
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,340
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,239
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,3
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,5
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,18
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
PE,PNEUMONIA,DOMICILIO,"80 - 89",F,77
PE,PNEUMONIA,DOMICILIO,"80 - 89",M,65
PE,PNEUMONIA,HOSPITAL,"80 - 89",F,693
PE,PNEUMONIA,HOSPITAL,"80 - 89",M,602
PE,PNEUMONIA,IGNORADO,"80 - 89",F,2
PE,PNEUMONIA,IGNORADO,"80 - 89",M,3
PE,PNEUMONIA,OUTRO,"80 - 89",F,1
PE,PNEUMONIA,OUTRO,"80 - 89",M,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,22
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,18
PE,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
PE,SEPTICEMIA,DOMICILIO,"80 - 89",F,114
PE,SEPTICEMIA,DOMICILIO,"80 - 89",M,90
PE,SEPTICEMIA,HOSPITAL,"80 - 89",F,1579
PE,SEPTICEMIA,HOSPITAL,"80 - 89",M,1208
PE,SEPTICEMIA,IGNORADO,"80 - 89",F,10
PE,SEPTICEMIA,IGNORADO,"80 - 89",M,7
PE,SEPTICEMIA,OUTRO,"80 - 89",F,4
PE,SEPTICEMIA,OUTRO,"80 - 89",M,3
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,39
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,23
PE,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
PE,SRAG,DOMICILIO,"80 - 89",F,4
PE,SRAG,DOMICILIO,"80 - 89",M,14
PE,SRAG,HOSPITAL,"80 - 89",F,244
PE,SRAG,HOSPITAL,"80 - 89",M,236
PE,SRAG,IGNORADO,"80 - 89",F,2
PE,SRAG,OUTRO,"80 - 89",F,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,15
PE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
PE,SRAG,VIA_PUBLICA,"80 - 89",M,1
PI,OUTRAS,AMBULANCIA,"80 - 89",F,1
PI,OUTRAS,DOMICILIO,"80 - 89",F,553
PI,OUTRAS,DOMICILIO,"80 - 89",M,674
PI,OUTRAS,HOSPITAL,"80 - 89",F,384
PI,OUTRAS,HOSPITAL,"80 - 89",M,399
PI,OUTRAS,IGNORADO,"80 - 89",F,4
PI,OUTRAS,IGNORADO,"80 - 89",M,1
PI,OUTRAS,OUTRO,"80 - 89",F,11
PI,OUTRAS,OUTRO,"80 - 89",M,20
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,13
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
PI,OUTRAS,VIA_PUBLICA,"80 - 89",F,4
PI,OUTRAS,VIA_PUBLICA,"80 - 89",M,12
PI,COVID,DOMICILIO,"80 - 89",F,14
PI,COVID,DOMICILIO,"80 - 89",M,18
PI,COVID,HOSPITAL,"80 - 89",F,372
PI,COVID,HOSPITAL,"80 - 89",M,467
PI,COVID,IGNORADO,"80 - 89",M,1
PI,COVID,OUTRO,"80 - 89",F,1
PI,COVID,OUTRO,"80 - 89",M,1
PI,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
PI,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PI,COVID,VIA_PUBLICA,"80 - 89",F,1
PI,COVID,VIA_PUBLICA,"80 - 89",M,2
PI,INDETERMINADA,DOMICILIO,"80 - 89",F,5
PI,INDETERMINADA,DOMICILIO,"80 - 89",M,6
PI,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,103
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,127
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,114
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,144
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,6
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
PI,PNEUMONIA,DOMICILIO,"80 - 89",F,46
PI,PNEUMONIA,DOMICILIO,"80 - 89",M,56
PI,PNEUMONIA,HOSPITAL,"80 - 89",F,230
PI,PNEUMONIA,HOSPITAL,"80 - 89",M,286
PI,PNEUMONIA,OUTRO,"80 - 89",F,1
PI,PNEUMONIA,OUTRO,"80 - 89",M,3
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PI,SEPTICEMIA,DOMICILIO,"80 - 89",F,22
PI,SEPTICEMIA,DOMICILIO,"80 - 89",M,18
PI,SEPTICEMIA,HOSPITAL,"80 - 89",F,180
PI,SEPTICEMIA,HOSPITAL,"80 - 89",I,1
PI,SEPTICEMIA,HOSPITAL,"80 - 89",M,143
PI,SEPTICEMIA,OUTRO,"80 - 89",F,1
PI,SEPTICEMIA,OUTRO,"80 - 89",M,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PI,SRAG,DOMICILIO,"80 - 89",F,1
PI,SRAG,DOMICILIO,"80 - 89",M,1
PI,SRAG,HOSPITAL,"80 - 89",F,11
PI,SRAG,HOSPITAL,"80 - 89",M,17
PI,SRAG,OUTRO,"80 - 89",F,1
PR,OUTRAS,DOMICILIO,"80 - 89",F,1908
PR,OUTRAS,DOMICILIO,"80 - 89",M,1983
PR,OUTRAS,HOSPITAL,"80 - 89",F,2606
PR,OUTRAS,HOSPITAL,"80 - 89",I,2
PR,OUTRAS,HOSPITAL,"80 - 89",M,2576
PR,OUTRAS,IGNORADO,"80 - 89",F,4
PR,OUTRAS,IGNORADO,"80 - 89",M,7
PR,OUTRAS,OUTRO,"80 - 89",F,141
PR,OUTRAS,OUTRO,"80 - 89",M,158
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,190
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,184
PR,OUTRAS,POSTO_SAUDE,"80 - 89",F,2
PR,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
PR,OUTRAS,VIA_PUBLICA,"80 - 89",F,7
PR,OUTRAS,VIA_PUBLICA,"80 - 89",M,34
PR,COVID,AMBULANCIA,"80 - 89",F,1
PR,COVID,DOMICILIO,"80 - 89",F,87
PR,COVID,DOMICILIO,"80 - 89",M,129
PR,COVID,HOSPITAL,"80 - 89",F,2284
PR,COVID,HOSPITAL,"80 - 89",I,1
PR,COVID,HOSPITAL,"80 - 89",M,2692
PR,COVID,IGNORADO,"80 - 89",M,2
PR,COVID,OUTRO,"80 - 89",F,24
PR,COVID,OUTRO,"80 - 89",M,42
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,109
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,131
PR,COVID,VIA_PUBLICA,"80 - 89",F,2
PR,COVID,VIA_PUBLICA,"80 - 89",M,3
PR,INDETERMINADA,DOMICILIO,"80 - 89",F,58
PR,INDETERMINADA,DOMICILIO,"80 - 89",M,57
PR,INDETERMINADA,HOSPITAL,"80 - 89",F,6
PR,INDETERMINADA,HOSPITAL,"80 - 89",M,7
PR,INDETERMINADA,OUTRO,"80 - 89",F,3
PR,INDETERMINADA,OUTRO,"80 - 89",M,4
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PR,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,110
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",I,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,143
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,453
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,400
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,9
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,10
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,43
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,40
PR,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
PR,PNEUMONIA,DOMICILIO,"80 - 89",F,63
PR,PNEUMONIA,DOMICILIO,"80 - 89",M,107
PR,PNEUMONIA,HOSPITAL,"80 - 89",F,1163
PR,PNEUMONIA,HOSPITAL,"80 - 89",I,1
PR,PNEUMONIA,HOSPITAL,"80 - 89",M,1254
PR,PNEUMONIA,IGNORADO,"80 - 89",F,1
PR,PNEUMONIA,IGNORADO,"80 - 89",M,1
PR,PNEUMONIA,OUTRO,"80 - 89",F,19
PR,PNEUMONIA,OUTRO,"80 - 89",M,15
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,43
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,43
PR,SEPTICEMIA,DOMICILIO,"80 - 89",F,37
PR,SEPTICEMIA,DOMICILIO,"80 - 89",M,47
PR,SEPTICEMIA,HOSPITAL,"80 - 89",F,1206
PR,SEPTICEMIA,HOSPITAL,"80 - 89",M,1043
PR,SEPTICEMIA,IGNORADO,"80 - 89",F,1
PR,SEPTICEMIA,OUTRO,"80 - 89",F,16
PR,SEPTICEMIA,OUTRO,"80 - 89",M,12
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,41
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,41
PR,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,1
PR,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,1
PR,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,2
PR,SRAG,DOMICILIO,"80 - 89",F,1
PR,SRAG,DOMICILIO,"80 - 89",M,2
PR,SRAG,HOSPITAL,"80 - 89",F,43
PR,SRAG,HOSPITAL,"80 - 89",M,44
PR,SRAG,OUTRO,"80 - 89",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PR,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
PR,SRAG,VIA_PUBLICA,"80 - 89",F,1
RJ,OUTRAS,DOMICILIO,"80 - 89",F,2616
RJ,OUTRAS,DOMICILIO,"80 - 89",M,2237
RJ,OUTRAS,HOSPITAL,"80 - 89",F,5025
RJ,OUTRAS,HOSPITAL,"80 - 89",M,4174
RJ,OUTRAS,IGNORADO,"80 - 89",F,34
RJ,OUTRAS,IGNORADO,"80 - 89",M,27
RJ,OUTRAS,OUTRO,"80 - 89",F,127
RJ,OUTRAS,OUTRO,"80 - 89",M,101
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1351
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1071
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",F,10
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",M,32
RJ,COVID,DOMICILIO,"80 - 89",F,36
RJ,COVID,DOMICILIO,"80 - 89",M,29
RJ,COVID,HOSPITAL,"80 - 89",F,3472
RJ,COVID,HOSPITAL,"80 - 89",M,3593
RJ,COVID,IGNORADO,"80 - 89",F,3
RJ,COVID,IGNORADO,"80 - 89",M,6
RJ,COVID,OUTRO,"80 - 89",F,2
RJ,COVID,OUTRO,"80 - 89",M,5
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,179
